29313942 0
      1 0.000814996
      1 0.000817661
      1 0.000818331
      2 0.000820345
      2 0.000823723
      1 0.000824402
      2 0.000825083
      1 0.000826446
      1 0.000829187
      1 0.000831947
      1 0.000835422
      1 0.00083612
      1 0.000837521
      2 0.000840336
      1 0.000846024
      1 0.000848176
      1 0.000852515
      1 0.000856898
      1 0.000857633
      1 0.000866551
      1 0.000867303
      1 0.000868056
      1 0.00086881
      1 0.0008726
      1 0.000875657
      1 0.000876424
      1 0.000880282
      1 0.000883392
      1 0.000884173
      1 0.000895255
      1 0.000897666
      1 0.000901713
      1 0.000909091
      1 0.000909918
      1 0.000913242
      1 0.000914913
      1 0.000915751
      1 0.000917431
      1 0.000919963
      1 0.00092081
      1 0.000921659
      1 0.000926784
      1 0.000930233
      1 0.000931966
      2 0.000932836
      1 0.000935454
      1 0.000942507
      1 0.000949668
      1 0.000952381
      1 0.000959693
      1 0.000961538
      1 0.000963391
      1 0.000966184
      1 0.000968054
      1 0.000968992
      1 0.000970874
      1 0.000971817
      2 0.000972763
      1 0.000976562
      1 0.000977517
      1 0.000979432
      1 0.000980392
      1 0.000981354
      2 0.000983284
      1 0.000985222
      1 0.000986193
      1 0.000990099
      2 0.000992063
      1 0.000993049
      2 0.000995025
      2 0.000997009
      1 0.000999001
      1 0.001
      2 0.001001
      1 0.001002
      1 0.00100402
      1 0.00100705
      1 0.00100806
      1 0.00100908
      2 0.0010101
      2 0.00101215
      1 0.00101317
      1 0.0010142
      1 0.00101729
      1 0.00101833
      2 0.00102354
      1 0.00102564
      1 0.00102775
      1 0.00103306
      2 0.0010352
      1 0.00103627
      1 0.00103842
      4 0.00104058
      3 0.00104167
      2 0.00104275
      1 0.00104384
      1 0.00104493
      1 0.00104712
      2 0.00104822
      2 0.00104932
      2 0.00105042
      1 0.00105152
      2 0.00105263
      2 0.00105485
      1 0.00105708
      2 0.0010582
      1 0.00105932
      1 0.00106157
      3 0.0010627
      2 0.00106383
      1 0.00106496
      1 0.0010661
      1 0.00106838
      2 0.00107066
      1 0.00107181
      2 0.00107296
      2 0.00107411
      2 0.00107527
      3 0.00107643
      2 0.00107759
      2 0.00107875
      2 0.00107991
      3 0.00108108
      1 0.00108225
      1 0.00108342
